variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
conflicts,pcbench-Inkjet_InkjetBreakout,0,0,0,0,0,0,0.44,0.26,17.4,17.5,False,False
conflicts,pcbench-Inkjet_InkjetDriver,0,0,0,0,0,0,11.15,13.629999999999999,17.3,17.5,False,False
conflicts,pcbench-Inkjet_PiezoDriver,0,0,0,0,0,0,3.4899999999999998,2.87,17.3,17.5,False,False
conflicts,pcbench-Inkjet__autosave-InkjetDriver,0,0,0,0,0,0,15.33,11.9,17.3,17.5,False,False
conflicts,pcbench-JLink-SWD_JLink-SWD,0,0,0,0,0,0,2.6999999999999997,3.15,17.3,17.5,False,False
conflicts,pcbench-Kefersender_UKW TX,5,5,0,0,0,0,37.96,39.22,17.5,17.7,False,False
conflicts,pcbench-Keyboard_PCB_Keyboard,0,0,0,0,0,0,149.44,239.64,72.4,87.8,False,False
conflicts,pcbench-KiCad-LTC6802-2_main,0,0,0,0,0,0,2.4,1.96,17.3,17.4,False,False
conflicts,pcbench-KosselHotendBoard_KosselHotendPCB,0,0,0,0,0,0,0.32,0.31,17.3,17.5,False,False
conflicts,pcbench-L6235-PCB_L6235,0,0,0,0,0,0,2.8,2.26,17.3,17.5,False,False
conflicts,pcbench-LAUNCHXL-F28027-isolation-PCB_project1,0,0,0,0,0,0,0.83,1.28,17.3,17.5,False,False
conflicts,pcbench-LED-Square_PT4115_LED-Square_PT4115,0,0,2,2,0,0,2.87,3.51,17.3,17.5,False,False
conflicts,pcbench-LPC2148_Stick_LPC2148_stick,3,0,3,2,182,199,235.33,250.79999999999998,61.2,58.3,False,False
conflicts,pcbench-LPC2148_Stick__autosave-LPC2148_stick,3,0,3,2,182,199,225.96,228.04,59.6,56.8,False,False
conflicts,pcbench-LT3652EvalBoard_LT3652EvalBoard,0,0,0,0,0,0,9.31,11.51,17.3,17.5,False,False
conflicts,pcbench-LVDS2TMDS_LVDS2TMDS,0,0,0,0,18,18,3.38,2.8699999999999997,17.3,17.5,False,False
conflicts,pcbench-LadyBugShield_LBS-TEST1,0,0,0,0,0,0,5.64,3.98,17.3,17.5,False,False
conflicts,pcbench-LadybugLiteBlue_HW_LadybugBlueLite,0,0,0,0,0,0,28.66,28.810000000000002,19.3,19.4,False,False
conflicts,pcbench-LiFePO4-Charge-Controller_LiFePO4-Charge-Controller,0,0,0,0,0,0,5.46,4.74,17.3,17.5,False,False
conflicts,pcbench-Librecalc-Hardware__autosave-calculator,1,1,0,0,200,200,299.38,299.07,84.4,84.0,True,True
conflicts,pcbench-LimitSwitchesPlugin_LimitSwitchesPlugin,0,0,0,0,0,0,0.84,0.85,17.3,17.5,False,False
conflicts,pcbench-LittleArduinoProjects_LEDx16_board,7,7,0,0,0,0,2.52,3.71,17.3,17.5,False,False
conflicts,pcbench-LittleArduinoProjects_sevensegment_led_display_module,0,0,0,0,0,0,0.37,0.38,17.4,17.5,False,False
conflicts,pcbench-LoRaCatTrack_GPSLoRa,0,0,0,0,6,6,9.25,9.64,17.3,17.5,False,False
conflicts,pcbench-LoRaPP_loramod,0,0,0,0,174,174,45.75,44.769999999999996,18.3,18.7,False,False
conflicts,pcbench-LongPixel_AnalogDriverMini,0,0,0,0,0,0,4.77,4.81,17.4,17.5,False,False
conflicts,pcbench-MAGFest-2017-Swadges_magfest_badges,0,0,0,0,0,0,17.790000000000003,15.45,17.4,17.5,False,False
conflicts,pcbench-MAVRIC_Hardware_ArduinoPracticeBoard,0,0,0,0,28,28,12.87,8.57,17.3,17.5,False,False
conflicts,pcbench-MAVRIC_Hardware_Motherboard,0,0,0,0,112,112,56.15,86.81,26.6,25.5,False,False
