variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
final,pcbench-LPC2148_Stick_LPC2148_stick,3,3,3,3,182,182,235.33,229.09,61.2,59.6,False,False
final,pcbench-LPC2148_Stick__autosave-LPC2148_stick,3,3,3,3,182,182,225.96,197.25,59.6,60.5,False,False
final,pcbench-LT3652EvalBoard_LT3652EvalBoard,0,0,0,0,0,0,9.31,8.58,17.3,17.5,False,False
final,pcbench-LVDS2TMDS_LVDS2TMDS,0,0,0,0,18,18,3.38,3.86,17.3,17.5,False,False
final,pcbench-LadyBugShield_LBS-TEST1,0,0,0,0,0,0,5.64,4.859999999999999,17.3,17.5,False,False
final,pcbench-LadybugLiteBlue_HW_LadybugBlueLite,0,0,0,0,0,0,28.66,30.5,19.3,19.2,False,False
final,pcbench-LiFePO4-Charge-Controller_LiFePO4-Charge-Controller,0,0,0,0,0,0,5.46,4.93,17.3,17.5,False,False
final,pcbench-Librecalc-Hardware__autosave-calculator,1,1,0,0,200,204,299.38,299.33,84.4,84.1,True,True
final,pcbench-LimitSwitchesPlugin_LimitSwitchesPlugin,0,0,0,0,0,0,0.84,0.85,17.3,17.4,False,False
final,pcbench-LittleArduinoProjects_LEDx16_board,7,7,0,0,0,0,2.52,3.82,17.3,17.5,False,False
final,pcbench-LittleArduinoProjects_sevensegment_led_display_module,0,0,0,0,0,0,0.37,0.23,17.4,17.5,False,False
final,pcbench-LoRaCatTrack_GPSLoRa,0,0,0,0,6,6,9.25,10.93,17.3,17.5,False,False
final,pcbench-LoRaPP_loramod,0,0,0,0,174,174,45.75,46.46,18.3,19.2,False,False
final,pcbench-LongPixel_AnalogDriverMini,0,0,0,0,0,0,4.77,4.81,17.4,17.4,False,False
final,pcbench-MAGFest-2017-Swadges_magfest_badges,0,0,0,0,0,0,17.790000000000003,17.200000000000003,17.4,17.5,False,False
final,pcbench-MAVRIC_Hardware_ArduinoPracticeBoard,0,0,0,0,28,28,12.87,15.01,17.3,17.3,False,False
final,pcbench-MAVRIC_Hardware_Motherboard,0,0,0,0,112,112,56.15,57.2,26.6,26.8,False,False
final,pcbench-MAVRIC_Hardware_SoilBoard,0,0,0,0,16,16,3.15,3.15,17.3,17.5,False,False
final,pcbench-MAVRIC_Hardware__autosave-Motherboard,0,0,0,0,112,112,42.24,45.620000000000005,26.5,26.7,False,False
